"age","sex","race_eth","region","ever_smoker","poverty","employed","repstrain",".weight",".pseudo_stratum",".pseudo_psu"
"45-64","Female","Non-Hispanic White","Midwest",FALSE,FALSE,TRUE,FALSE,8395.808,107,36
"65+","Male","Non-Hispanic White","Midwest",FALSE,FALSE,TRUE,FALSE,5904.456,107,36
"65+","Male","Non-Hispanic White","Midwest",FALSE,FALSE,FALSE,FALSE,6380.459,107,36
"65+","Female","Non-Hispanic White","Midwest",FALSE,FALSE,FALSE,FALSE,6772.152,107,31
"65+","Female","Non-Hispanic White","Midwest",FALSE,FALSE,FALSE,TRUE,7568.855,107,31
"45-64","Male","Non-Hispanic White","Midwest",FALSE,FALSE,FALSE,FALSE,4062.302,109,38
"45-64","Female","Non-Hispanic White","Midwest",FALSE,FALSE,FALSE,FALSE,11222.009,109,38
"65+","Male","Non-Hispanic Black","South",FALSE,FALSE,FALSE,FALSE,7098.964,122,29
"25-44","Male","Non-Hispanic White","South",TRUE,FALSE,TRUE,FALSE,22726.978,103,32
"65+","Male","Non-Hispanic White","South",TRUE,FALSE,FALSE,FALSE,4371.175,103,34
"65+","Female","Non-Hispanic Black","South",FALSE,FALSE,FALSE,FALSE,6182.006,103,33
"65+","Male","Non-Hispanic White","South",TRUE,FALSE,FALSE,TRUE,3347.743,103,34
"25-44","Female","Non-Hispanic White","South",FALSE,FALSE,TRUE,FALSE,9225.395,103,34
"65+","Female","Non-Hispanic White","South",FALSE,FALSE,FALSE,FALSE,9918.129,103,34
"65+","Female","Non-Hispanic Black","South",FALSE,FALSE,TRUE,FALSE,5617.37,122,28
"65+","Female","Non-Hispanic White","South",FALSE,FALSE,FALSE,FALSE,5598.834,103,33
"25-44","Female","Non-Hispanic Black","South",FALSE,FALSE,TRUE,FALSE,9238.748,122,28
"25-44","Female","Non-Hispanic White","South",TRUE,TRUE,FALSE,FALSE,5434.328,122,28
"45-64","Female","Non-Hispanic Black","South",FALSE,FALSE,TRUE,FALSE,11710.711,122,28
"45-64","Male","Non-Hispanic White","South",FALSE,FALSE,TRUE,FALSE,15370.097,122,28
"25-44","Male","Non-Hispanic White","South",FALSE,FALSE,TRUE,FALSE,10647.784,122,29
"45-64","Female","Non-Hispanic White","Midwest",TRUE,FALSE,FALSE,FALSE,4574.796,109,56
"45-64","Female","Non-Hispanic White","Midwest",FALSE,FALSE,TRUE,FALSE,11821.695,109,56
"65+","Female","Non-Hispanic White","Midwest",TRUE,FALSE,FALSE,FALSE,3549.061,109,56
"18-24","Female","Non-Hispanic White","Midwest",FALSE,FALSE,TRUE,FALSE,18018.488,147,37
"45-64","Female","Non-Hispanic Asian","Midwest",NA,FALSE,NA,NA,7057.401,147,37
"25-44","Female","Non-Hispanic White","Midwest",FALSE,FALSE,TRUE,FALSE,8298.712,147,37
"25-44","Female","Non-Hispanic White","Midwest",TRUE,FALSE,TRUE,FALSE,5824.961,147,37
"45-64","Female","Non-Hispanic White","Midwest",FALSE,FALSE,TRUE,FALSE,10495.677,147,37
"65+","Female","Non-Hispanic White","Midwest",FALSE,FALSE,FALSE,FALSE,2662.111,147,37
"25-44","Female","Non-Hispanic White","Midwest",FALSE,FALSE,TRUE,FALSE,6749.43,147,37
"45-64","Female","Non-Hispanic White","Midwest",TRUE,FALSE,TRUE,FALSE,11258.3,147,37
"65+","Female","Non-Hispanic White","Midwest",FALSE,FALSE,FALSE,FALSE,8582.217,147,39
"25-44","Male","Hispanic","Midwest",FALSE,TRUE,TRUE,FALSE,10500.664,147,39
"65+","Male","Non-Hispanic White","Midwest",TRUE,FALSE,FALSE,FALSE,11938.614,107,77
"25-44","Female","Non-Hispanic Black","Midwest",FALSE,FALSE,TRUE,FALSE,18858.222,107,77
"65+","Male","Non-Hispanic White","Midwest",TRUE,FALSE,FALSE,FALSE,5742.711,147,39
"65+","Female","Non-Hispanic White","Midwest",FALSE,FALSE,FALSE,FALSE,2524.762,147,39
"65+","Female","Non-Hispanic White","Midwest",TRUE,FALSE,FALSE,FALSE,6212.348,147,39
"45-64","Male","Non-Hispanic White","Midwest",TRUE,FALSE,FALSE,FALSE,11030.637,109,57
"25-44","Female","Non-Hispanic White","Midwest",FALSE,FALSE,TRUE,FALSE,5210.599,109,57
"25-44","Male","Non-Hispanic White","Midwest",TRUE,FALSE,FALSE,FALSE,17174.483,109,57
"65+","Male","Non-Hispanic White","Midwest",TRUE,FALSE,FALSE,FALSE,9574.784,109,57
"65+","Female","Non-Hispanic White","Midwest",TRUE,FALSE,TRUE,FALSE,3771.944,147,38
"25-44","Male","Non-Hispanic White","Midwest",NA,FALSE,NA,NA,5715.775,147,38
"45-64","Female","Non-Hispanic White","Midwest",FALSE,FALSE,TRUE,FALSE,12028.247,147,38
"65+","Female","Non-Hispanic White","Midwest",FALSE,FALSE,FALSE,FALSE,3604.985,147,38
"25-44","Male","Non-Hispanic White","Midwest",TRUE,FALSE,TRUE,FALSE,12926.425,147,38
"25-44","Male","Non-Hispanic White","Midwest",TRUE,FALSE,TRUE,FALSE,13610.089,147,38
"18-24","Female","Non-Hispanic White","Midwest",FALSE,FALSE,TRUE,FALSE,8223.474,107,75
"65+","Female","Non-Hispanic Asian","Midwest",NA,FALSE,NA,NA,5438.414,107,87
"45-64","Male","Non-Hispanic White","Midwest",FALSE,FALSE,TRUE,FALSE,8144.923,107,87
"25-44","Male","Hispanic","Midwest",TRUE,FALSE,TRUE,FALSE,14923.608,107,87
"25-44","Female","Non-Hispanic White","Midwest",FALSE,FALSE,TRUE,FALSE,6851.631,107,77
"25-44","Female","Hispanic","Midwest",FALSE,TRUE,TRUE,FALSE,10109.872,107,77
"18-24","Female","Non-Hispanic White","Midwest",FALSE,TRUE,FALSE,FALSE,29239.436,107,87
"18-24","Female","Non-Hispanic White","Midwest",FALSE,FALSE,TRUE,FALSE,33140.081,107,79
"45-64","Male","Non-Hispanic White","Midwest",TRUE,FALSE,TRUE,FALSE,22071.654,107,79
"25-44","Female","Hispanic","Midwest",FALSE,FALSE,FALSE,FALSE,8776.132,107,87
"65+","Female","Non-Hispanic White","Midwest",FALSE,FALSE,FALSE,FALSE,7094.527,107,87
"65+","Female","Non-Hispanic White","Midwest",FALSE,FALSE,FALSE,FALSE,3291.487,107,87
"65+","Female","Non-Hispanic White","Midwest",TRUE,FALSE,FALSE,TRUE,7413.614,107,74
"25-44","Female","Non-Hispanic White","Midwest",FALSE,FALSE,FALSE,FALSE,9114.026,107,78
"65+","Female","Non-Hispanic White","Midwest",TRUE,FALSE,FALSE,FALSE,6657.933,107,78
"65+","Male","Non-Hispanic White","Midwest",FALSE,FALSE,FALSE,FALSE,8481.048,107,79
"18-24","Female","Non-Hispanic White","Midwest",FALSE,TRUE,TRUE,FALSE,7527.434,109,55
"65+","Female","Non-Hispanic White","Midwest",TRUE,FALSE,TRUE,FALSE,3507.3,109,55
"45-64","Male","Non-Hispanic White","Midwest",TRUE,FALSE,TRUE,FALSE,4879.172,107,79
"18-24","Male","Non-Hispanic White","Midwest",FALSE,TRUE,TRUE,FALSE,20007.575,107,79
"45-64","Female","Non-Hispanic White","Midwest",FALSE,FALSE,TRUE,FALSE,9441.865,107,79
"25-44","Female","Non-Hispanic White","West",FALSE,FALSE,FALSE,FALSE,17499.685,114,41
"25-44","Female","Non-Hispanic White","West",FALSE,FALSE,TRUE,FALSE,9283.701,114,41
"65+","Male","Non-Hispanic White","West",FALSE,FALSE,FALSE,TRUE,9993.805,114,41
"25-44","Male","Non-Hispanic White","West",TRUE,FALSE,TRUE,FALSE,9497.566,114,42
"45-64","Male","Non-Hispanic White","West",FALSE,FALSE,TRUE,FALSE,4400.51,114,42
"45-64","Male","Non-Hispanic White","West",FALSE,FALSE,TRUE,FALSE,3352.931,114,42
"65+","Male","Non-Hispanic White","West",TRUE,FALSE,FALSE,FALSE,6032.27,114,42
"65+","Female","Non-Hispanic White","West",FALSE,TRUE,FALSE,FALSE,5984.148,114,42
"25-44","Female","Non-Hispanic White","West",FALSE,FALSE,TRUE,FALSE,2559.197,108,51
"65+","Male","Non-Hispanic White","West",TRUE,FALSE,FALSE,FALSE,4034.139,108,51
"25-44","Female","Non-Hispanic White","West",FALSE,FALSE,TRUE,FALSE,5012.725,108,51
"25-44","Female","Non-Hispanic White","West",TRUE,FALSE,TRUE,FALSE,7412.54,108,51
"45-64","Female","Non-Hispanic White","West",FALSE,FALSE,TRUE,FALSE,7014.994,108,51
"18-24","Male","Non-Hispanic White","West",FALSE,TRUE,TRUE,FALSE,2492.645,108,51
"45-64","Male","Non-Hispanic White","West",FALSE,FALSE,TRUE,FALSE,2381.044,108,51
"45-64","Female","Non-Hispanic White","Midwest",FALSE,TRUE,FALSE,TRUE,5862.836,147,49
"45-64","Male","Non-Hispanic White","Midwest",TRUE,TRUE,FALSE,FALSE,6949.472,147,49
"25-44","Male","Non-Hispanic White","Midwest",FALSE,FALSE,TRUE,FALSE,13384.342,147,49
"65+","Male","Non-Hispanic White","Midwest",TRUE,FALSE,FALSE,FALSE,3031.796,147,49
"45-64","Female","Non-Hispanic White","Midwest",FALSE,FALSE,TRUE,FALSE,7874.357,147,49
"65+","Female","Non-Hispanic White","Midwest",FALSE,FALSE,FALSE,FALSE,8213.746,107,109
"25-44","Female","Non-Hispanic White","Midwest",FALSE,FALSE,TRUE,FALSE,12022.139,107,109
"65+","Female","Non-Hispanic White","Midwest",FALSE,FALSE,FALSE,FALSE,9765.5,107,109
"45-64","Male","Non-Hispanic White","Midwest",TRUE,FALSE,TRUE,FALSE,10716.957,107,110
"65+","Female","Non-Hispanic White","Midwest",FALSE,FALSE,FALSE,FALSE,10205.428,107,110
"45-64","Male","Non-Hispanic White","Midwest",FALSE,FALSE,TRUE,TRUE,6265.396,107,110
"65+","Male","Non-Hispanic White","Midwest",TRUE,FALSE,FALSE,FALSE,8578.135,109,73
"45-64","Female","Non-Hispanic White","Midwest",TRUE,FALSE,FALSE,FALSE,17746.753,107,109
"45-64","Female","Non-Hispanic White","Midwest",TRUE,FALSE,TRUE,TRUE,11684.642,107,109
"25-44","Female","Non-Hispanic White","Midwest",FALSE,FALSE,TRUE,FALSE,15260.874,107,109
"65+","Female","Non-Hispanic White","West",TRUE,FALSE,FALSE,FALSE,6516.22,138,90
"25-44","Female","Non-Hispanic Other","West",FALSE,FALSE,FALSE,FALSE,9036.794,138,90
"65+","Female","Non-Hispanic White","West",FALSE,FALSE,FALSE,FALSE,2272.881,138,90
"18-24","Female","Non-Hispanic White","West",FALSE,FALSE,TRUE,FALSE,11702.974,138,90
"18-24","Female","Non-Hispanic White","West",FALSE,TRUE,FALSE,FALSE,4671.106,138,90
"65+","Male","Non-Hispanic White","West",TRUE,FALSE,TRUE,FALSE,4398.217,138,90
"65+","Female","Hispanic","West",FALSE,TRUE,FALSE,FALSE,2570.747,138,89
"65+","Female","Hispanic","West",FALSE,TRUE,FALSE,FALSE,2786.785,138,89
"65+","Female","Non-Hispanic White","West",FALSE,TRUE,FALSE,FALSE,1912.596,138,89
"45-64","Male","Hispanic","West",TRUE,FALSE,TRUE,TRUE,6084.442,100,93
"45-64","Male","Non-Hispanic Asian","West",TRUE,FALSE,FALSE,FALSE,5899.014,100,93
"25-44","Female","Hispanic","West",FALSE,TRUE,FALSE,FALSE,3353.841,100,92
"25-44","Male","Hispanic","West",FALSE,FALSE,TRUE,FALSE,6659.109,100,92
"65+","Male","Non-Hispanic Other","West",TRUE,FALSE,FALSE,FALSE,2182.841,100,92
"65+","Male","Non-Hispanic White","West",TRUE,FALSE,FALSE,FALSE,6132.623,100,92
"25-44","Male","Non-Hispanic White","West",FALSE,FALSE,TRUE,FALSE,3884.914,100,92
"65+","Female","Non-Hispanic White","West",TRUE,FALSE,FALSE,FALSE,4147.297,100,92
"25-44","Male","Hispanic","West",FALSE,TRUE,FALSE,FALSE,19052.913,138,90
"45-64","Male","Non-Hispanic Black","West",FALSE,TRUE,TRUE,FALSE,3042.2,138,90
"18-24","Female","Hispanic","West",FALSE,FALSE,TRUE,FALSE,9594.968,138,90
"45-64","Female","Hispanic","West",FALSE,FALSE,TRUE,TRUE,8645.428,138,90
"65+","Female","Hispanic","West",TRUE,TRUE,FALSE,FALSE,2437.118,138,90
"18-24","Female","Hispanic","West",FALSE,FALSE,TRUE,FALSE,6396.646,138,90
"25-44","Male","Non-Hispanic Black","West",FALSE,FALSE,TRUE,FALSE,9597.961,138,89
"45-64","Female","Non-Hispanic Black","West",TRUE,FALSE,TRUE,FALSE,2258.271,138,89
"25-44","Male","Non-Hispanic Other","West",FALSE,TRUE,TRUE,FALSE,3284.219,100,93
"45-64","Female","Non-Hispanic White","West",TRUE,FALSE,TRUE,FALSE,2321.243,100,93
"25-44","Male","Non-Hispanic Black","West",FALSE,FALSE,TRUE,FALSE,4431.422,100,93
"65+","Male","Non-Hispanic Black","West",TRUE,FALSE,FALSE,FALSE,2152.982,100,91
"25-44","Female","Non-Hispanic Asian","West",FALSE,FALSE,TRUE,FALSE,4484.146,100,91
"45-64","Male","Non-Hispanic White","West",TRUE,FALSE,FALSE,FALSE,4593.912,100,91
"25-44","Female","Non-Hispanic Asian","West",FALSE,FALSE,TRUE,FALSE,4643.69,138,89
"45-64","Male","Non-Hispanic Black","West",FALSE,FALSE,FALSE,FALSE,2453.617,100,92
"45-64","Male","Hispanic","West",TRUE,FALSE,TRUE,TRUE,5008.199,100,92
"25-44","Male","Non-Hispanic Asian","West",FALSE,FALSE,TRUE,FALSE,2535.027,100,92
"45-64","Female","Hispanic","West",FALSE,FALSE,TRUE,TRUE,2056.425,100,92
"65+","Female","Non-Hispanic White","West",FALSE,FALSE,TRUE,FALSE,9002.347,100,93
"25-44","Female","Non-Hispanic Asian","West",FALSE,FALSE,TRUE,FALSE,26016.019,100,93
"25-44","Male","Hispanic","West",FALSE,FALSE,TRUE,FALSE,14266.266,100,93
"65+","Female","Hispanic","West",FALSE,FALSE,FALSE,FALSE,3237.292,108,62
"65+","Male","Non-Hispanic White","West",TRUE,FALSE,FALSE,FALSE,4430.894,108,62
"25-44","Female","Non-Hispanic White","West",FALSE,FALSE,TRUE,FALSE,5285.133,108,62
"25-44","Male","Non-Hispanic White","West",FALSE,FALSE,TRUE,FALSE,7287.149,108,62
"25-44","Male","Non-Hispanic White","West",FALSE,FALSE,TRUE,FALSE,12426.584,108,62
"18-24","Male","Hispanic","West",FALSE,FALSE,TRUE,FALSE,6940,108,62
"45-64","Female","Non-Hispanic White","West",TRUE,FALSE,FALSE,FALSE,6010.186,108,62
"65+","Male","Non-Hispanic White","West",FALSE,FALSE,FALSE,FALSE,4598.818,108,62
"65+","Female","Non-Hispanic White","West",FALSE,FALSE,FALSE,FALSE,3098.651,108,62
"18-24","Male","Hispanic","West",NA,FALSE,NA,NA,9789.357,108,61
"45-64","Female","Non-Hispanic White","West",TRUE,FALSE,TRUE,FALSE,5392.954,108,61
"25-44","Male","Non-Hispanic White","West",TRUE,FALSE,TRUE,FALSE,6925.674,108,61
"45-64","Male","Non-Hispanic White","West",FALSE,FALSE,FALSE,FALSE,2708.828,108,61
"45-64","Male","Non-Hispanic White","West",TRUE,FALSE,FALSE,FALSE,5694.277,108,61
"65+","Female","Non-Hispanic White","West",TRUE,FALSE,FALSE,FALSE,2427.978,108,61
"65+","Female","Non-Hispanic White","Northeast",TRUE,FALSE,FALSE,FALSE,10093.089,112,22
"65+","Male","Non-Hispanic White","Northeast",TRUE,FALSE,FALSE,FALSE,10897.363,112,22
"65+","Female","Non-Hispanic White","Northeast",FALSE,FALSE,FALSE,FALSE,12344.003,112,22
"65+","Female","Non-Hispanic White","Northeast",TRUE,FALSE,FALSE,FALSE,4869.276,112,22
"45-64","Female","Non-Hispanic White","Northeast",TRUE,FALSE,TRUE,FALSE,2961.96,128,11
"25-44","Female","Non-Hispanic White","Northeast",FALSE,FALSE,FALSE,FALSE,5545.107,128,11
"45-64","Female","Non-Hispanic White","Northeast",FALSE,FALSE,TRUE,FALSE,4976.119,128,11
"45-64","Male","Non-Hispanic White","Northeast",FALSE,FALSE,TRUE,FALSE,8826.147,128,11
"65+","Female","Non-Hispanic White","Northeast",FALSE,FALSE,FALSE,FALSE,4189.144,128,11
"65+","Female","Non-Hispanic White","Northeast",FALSE,FALSE,FALSE,FALSE,3588.867,128,11
"45-64","Female","Non-Hispanic White","Northeast",TRUE,FALSE,TRUE,FALSE,2434.423,128,11
"45-64","Male","Non-Hispanic White","Northeast",TRUE,FALSE,FALSE,FALSE,8416.88,128,10
"45-64","Female","Non-Hispanic White","Northeast",FALSE,FALSE,TRUE,FALSE,10278.751,128,10
"18-24","Female","Non-Hispanic White","Northeast",FALSE,TRUE,TRUE,FALSE,8314.118,128,11
"45-64","Female","Non-Hispanic White","Northeast",FALSE,FALSE,TRUE,FALSE,8044.016,128,11
"25-44","Female","Non-Hispanic White","Northeast",FALSE,FALSE,TRUE,FALSE,13573.126,128,11
"45-64","Female","Non-Hispanic White","Northeast",TRUE,FALSE,TRUE,FALSE,2250.915,128,11
"25-44","Male","Hispanic","Northeast",FALSE,FALSE,TRUE,FALSE,3515.912,128,11
"65+","Male","Non-Hispanic White","Northeast",FALSE,FALSE,FALSE,FALSE,3347.949,128,11
"65+","Female","Non-Hispanic White","Northeast",TRUE,FALSE,FALSE,FALSE,6235.465,110,1
"25-44","Female","Non-Hispanic White","Northeast",FALSE,FALSE,TRUE,FALSE,10629.409,101,53
"25-44","Male","Non-Hispanic White","Northeast",TRUE,FALSE,TRUE,FALSE,12318.976,148,2
"45-64","Female","Non-Hispanic Black","Northeast",FALSE,FALSE,TRUE,FALSE,9376.216,124,1
"25-44","Female","Non-Hispanic White","Northeast",TRUE,FALSE,TRUE,TRUE,8970.904,148,3
"25-44","Male","Non-Hispanic Asian","Northeast",FALSE,FALSE,TRUE,FALSE,10031.789,148,3
"65+","Female","Non-Hispanic White","Northeast",FALSE,FALSE,TRUE,FALSE,8516.28,148,3
"45-64","Female","Non-Hispanic White","Northeast",TRUE,FALSE,FALSE,FALSE,18889.539,148,3
"65+","Female","Non-Hispanic White","Northeast",TRUE,FALSE,FALSE,FALSE,3474.096,148,3
"65+","Female","Non-Hispanic White","Northeast",TRUE,FALSE,FALSE,FALSE,8167.664,124,3
"25-44","Male","Non-Hispanic White","Northeast",FALSE,FALSE,FALSE,FALSE,20425.899,124,3
"65+","Female","Non-Hispanic White","Northeast",TRUE,FALSE,FALSE,TRUE,8733.895,101,3
"25-44","Female","Non-Hispanic White","Northeast",FALSE,FALSE,TRUE,FALSE,4643.292,101,3
"25-44","Male","Hispanic","Northeast",FALSE,FALSE,TRUE,FALSE,15152.697,124,4
"45-64","Male","Non-Hispanic White","Northeast",FALSE,TRUE,FALSE,FALSE,4848.191,124,4
"25-44","Female","Non-Hispanic White","Northeast",NA,FALSE,NA,FALSE,8914.937,101,1
"45-64","Female","Non-Hispanic White","Northeast",NA,FALSE,NA,NA,4084.406,101,1
"25-44","Male","Non-Hispanic Asian","Northeast",FALSE,FALSE,TRUE,FALSE,10594.978,101,1
"25-44","Male","Non-Hispanic Asian","Northeast",TRUE,FALSE,TRUE,FALSE,20097.004,124,2
"25-44","Female","Non-Hispanic Asian","Northeast",FALSE,FALSE,TRUE,FALSE,11420.85,101,1
"65+","Male","Non-Hispanic White","Northeast",TRUE,FALSE,TRUE,FALSE,5460.62,124,5
"45-64","Male","Non-Hispanic White","Northeast",FALSE,FALSE,FALSE,FALSE,9816.223,124,3
"45-64","Male","Hispanic","Northeast",TRUE,FALSE,TRUE,FALSE,9444.952,124,3
"25-44","Female","Hispanic","Northeast",FALSE,FALSE,TRUE,FALSE,11681.615,101,2
"45-64","Female","Hispanic","Northeast",FALSE,FALSE,FALSE,FALSE,28336.257,101,2
"25-44","Female","Hispanic","Northeast",FALSE,FALSE,TRUE,FALSE,9750.278,101,2
"25-44","Female","Non-Hispanic Asian","Northeast",FALSE,FALSE,TRUE,FALSE,23377.374,110,4
"45-64","Male","Non-Hispanic Asian","Northeast",FALSE,FALSE,TRUE,FALSE,10861.672,110,4
"25-44","Female","Hispanic","Northeast",FALSE,FALSE,NA,FALSE,23844.787,148,1
"25-44","Male","Hispanic","Northeast",FALSE,FALSE,TRUE,FALSE,7161.098,148,1
"45-64","Female","Non-Hispanic White","Northeast",TRUE,FALSE,TRUE,TRUE,5900.394,110,3
"18-24","Male","Non-Hispanic White","Northeast",FALSE,FALSE,TRUE,FALSE,25403.759,110,3
"25-44","Female","Non-Hispanic White","Northeast",FALSE,FALSE,TRUE,FALSE,14192.632,124,3
"45-64","Male","Non-Hispanic White","Northeast",FALSE,FALSE,TRUE,FALSE,14450.872,148,2
"45-64","Female","Non-Hispanic White","Northeast",FALSE,FALSE,TRUE,FALSE,11002.471,110,2
"45-64","Male","Non-Hispanic White","Northeast",FALSE,FALSE,TRUE,FALSE,15480.099,101,53
"45-64","Female","Non-Hispanic Asian","Northeast",FALSE,FALSE,TRUE,FALSE,11895.196,124,2
"65+","Female","Non-Hispanic White","Northeast",FALSE,FALSE,TRUE,FALSE,8153.162,101,1
"45-64","Male","Non-Hispanic White","Northeast",FALSE,FALSE,TRUE,FALSE,15154.234,101,1
"45-64","Male","Non-Hispanic White","Northeast",TRUE,FALSE,TRUE,FALSE,5659.514,101,1
"65+","Female","Non-Hispanic Other","Northeast",FALSE,FALSE,FALSE,TRUE,12042.596,101,1
"65+","Female","Hispanic","Northeast",FALSE,FALSE,FALSE,FALSE,7423.58,124,3
"25-44","Female","Non-Hispanic White","Northeast",FALSE,FALSE,FALSE,FALSE,10135.582,124,3
"25-44","Female","Non-Hispanic White","Northeast",FALSE,FALSE,FALSE,FALSE,9514.497,124,5
"25-44","Female","Hispanic","Northeast",FALSE,FALSE,TRUE,FALSE,31901.868,124,3
"25-44","Male","Non-Hispanic Black","Northeast",FALSE,FALSE,TRUE,FALSE,32181.588,124,3
"65+","Female","Hispanic","Northeast",FALSE,FALSE,FALSE,TRUE,13799.114,110,2
"65+","Male","Non-Hispanic White","West",TRUE,FALSE,FALSE,FALSE,5734.583,138,127
"25-44","Female","Hispanic","West",FALSE,FALSE,TRUE,FALSE,8357.729,138,128
"45-64","Female","Hispanic","West",TRUE,FALSE,TRUE,FALSE,3070.286,138,127
"18-24","Male","Hispanic","West",TRUE,FALSE,TRUE,FALSE,7347.488,108,80
"25-44","Male","Non-Hispanic White","West",TRUE,FALSE,TRUE,FALSE,5187.305,108,80
"65+","Male","Hispanic","West",FALSE,FALSE,TRUE,FALSE,2854.583,108,80
"45-64","Male","Hispanic","West",TRUE,FALSE,TRUE,TRUE,11100.365,108,80
"18-24","Female","Non-Hispanic Other","West",FALSE,FALSE,TRUE,FALSE,33112.186,114,72
"45-64","Male","Hispanic","West",FALSE,FALSE,TRUE,FALSE,13901.938,114,72
"25-44","Male","Hispanic","West",FALSE,FALSE,FALSE,FALSE,24059.057,114,72
"45-64","Male","Non-Hispanic White","West",FALSE,FALSE,TRUE,FALSE,7332.67,138,127
"65+","Female","Hispanic","West",TRUE,FALSE,FALSE,FALSE,3176.449,138,127
"18-24","Male","Non-Hispanic White","Northeast",FALSE,FALSE,FALSE,FALSE,20593.825,110,66
"65+","Female","Non-Hispanic Black","Northeast",TRUE,TRUE,FALSE,FALSE,4156.351,110,66
"45-64","Male","Non-Hispanic Black","Northeast",TRUE,FALSE,FALSE,FALSE,14503.688,110,66
"65+","Male","Hispanic","Northeast",FALSE,FALSE,FALSE,FALSE,8010.136,101,60
"45-64","Female","Hispanic","Northeast",FALSE,FALSE,TRUE,FALSE,4391.672,148,65
"25-44","Female","Non-Hispanic Black","Northeast",FALSE,FALSE,FALSE,FALSE,7224.4,110,64
"25-44","Male","Hispanic","Northeast",FALSE,FALSE,TRUE,FALSE,7266.031,148,59
"45-64","Female","Hispanic","Northeast",FALSE,FALSE,TRUE,TRUE,14792.688,148,59
"65+","Female","Non-Hispanic Black","Northeast",TRUE,FALSE,FALSE,FALSE,13823.062,148,59
"25-44","Male","Hispanic","Northeast",FALSE,TRUE,TRUE,FALSE,11928.796,148,61
"25-44","Female","Non-Hispanic Black","Northeast",FALSE,FALSE,TRUE,FALSE,13131.763,148,61
"65+","Female","Hispanic","Northeast",FALSE,TRUE,TRUE,FALSE,11284.884,148,61
"25-44","Female","Hispanic","Northeast",FALSE,FALSE,TRUE,FALSE,7308.87,124,66
"65+","Female","Hispanic","Northeast",TRUE,FALSE,TRUE,FALSE,3399.766,124,66
"45-64","Male","Non-Hispanic White","Northeast",FALSE,FALSE,TRUE,TRUE,4379.104,125,1
"45-64","Male","Non-Hispanic White","Northeast",FALSE,FALSE,FALSE,FALSE,9769.486,125,1
"65+","Male","Non-Hispanic White","Northeast",TRUE,FALSE,FALSE,FALSE,6225.155,110,61
"65+","Female","Non-Hispanic White","Northeast",FALSE,FALSE,FALSE,FALSE,5542.918,110,61
"45-64","Male","Non-Hispanic White","Northeast",TRUE,FALSE,TRUE,FALSE,4514.372,101,97
"45-64","Male","Non-Hispanic White","Northeast",FALSE,FALSE,TRUE,FALSE,7609.736,101,97
"25-44","Female","Non-Hispanic White","Northeast",FALSE,FALSE,TRUE,FALSE,6620.542,110,65
"25-44","Female","Non-Hispanic White","Northeast",FALSE,FALSE,TRUE,FALSE,5617.424,116,1
"45-64","Female","Non-Hispanic White","Northeast",TRUE,FALSE,TRUE,FALSE,7468.225,116,1
"25-44","Female","Non-Hispanic White","Northeast",FALSE,TRUE,FALSE,FALSE,6405.574,116,1
"65+","Male","Non-Hispanic White","Northeast",TRUE,FALSE,FALSE,FALSE,9555.479,116,1
"65+","Male","Non-Hispanic White","Northeast",FALSE,FALSE,FALSE,FALSE,6756.603,125,2
"25-44","Male","Non-Hispanic White","Northeast",FALSE,FALSE,TRUE,FALSE,6468.29,125,2
"25-44","Female","Non-Hispanic Black","Northeast",FALSE,FALSE,TRUE,FALSE,5296.289,101,64
"65+","Female","Hispanic","Northeast",TRUE,FALSE,FALSE,FALSE,6418.166,124,62
